"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Hits"
"org.hibernate.query.sql.internal.NativeQueryImpl$ParameterInterpretationImpl.toParameterMetadata ()","0.0 ms (0%)","0.0 ms (0%)","286 ms (0%)","286 ms (0%)","1"
"io.jsonwebtoken.impl.JwtMap.keySet ()","0.0 ms (0%)","0.0 ms (0%)","676 ms (0%)","676 ms (0%)","1"
"io.jsonwebtoken.impl.DefaultJwtParser.validateExpectedClaims ()","0.0 ms (0%)","0.0 ms (0%)","676 ms (0%)","676 ms (0%)","1"
"org.apache.catalina.connector.Response.getHeaders ()","0.0 ms (0%)","0.0 ms (0%)","725 ms (0%)","725 ms (0%)","2"
"org.apache.catalina.connector.ResponseFacade.getHeaders ()","0.0 ms (0%)","0.0 ms (0%)","725 ms (0%)","725 ms (0%)","2"
"jakarta.servlet.http.HttpServletResponseWrapper.getHeaders ()","0.0 ms (0%)","0.0 ms (0%)","725 ms (0%)","725 ms (0%)","10"
"jakarta.servlet.http.HttpServlet.service ()","0.0 ms (0%)","0.0 ms (0%)","39,817,299 ms (2.3%)","36,302,946 ms (2.7%)","7,348"
"org.hibernate.query.sqm.tree.select.SqmJpaCompoundSelection.copy ()","0.0 ms (0%)","0.0 ms (0%)","407 ms (0%)","407 ms (0%)","2"
"org.hibernate.query.sqm.tree.select.SqmSelection.copy ()","0.0 ms (0%)","0.0 ms (0%)","407 ms (0%)","407 ms (0%)","1"
"org.hibernate.query.sqm.tree.select.SqmSelectClause.copy ()","0.0 ms (0%)","0.0 ms (0%)","407 ms (0%)","407 ms (0%)","1"
"org.mariadb.jdbc.util.NativeSql.parse ()","0.0 ms (0%)","0.0 ms (0%)","407 ms (0%)","407 ms (0%)","1"
"com.fasterxml.jackson.databind.deser.DeserializerCache._findCachedDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","407 ms (0%)","407 ms (0%)","1"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.consumeSingleSqmParameter ()","0.0 ms (0%)","0.0 ms (0%)","180 ms (0%)","180 ms (0%)","1"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.visitJpaCriteriaParameter ()","0.0 ms (0%)","0.0 ms (0%)","180 ms (0%)","180 ms (0%)","1"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.visitComparisonPredicate ()","0.0 ms (0%)","0.0 ms (0%)","180 ms (0%)","180 ms (0%)","2"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.visitJunctionPredicate ()","0.0 ms (0%)","0.0 ms (0%)","180 ms (0%)","180 ms (0%)","2"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.visitWhereClause ()","0.0 ms (0%)","0.0 ms (0%)","180 ms (0%)","180 ms (0%)","1"
"org.jboss.logging.Logger.debug ()","0.0 ms (0%)","0.0 ms (0%)","180 ms (0%)","180 ms (0%)","1"
"com.fasterxml.jackson.databind.ObjectMapper.canDeserialize ()","0.0 ms (0%)","0.0 ms (0%)","290 ms (0%)","96.8 ms (0%)","3"
"com.fasterxml.jackson.databind.DeserializationContext.hasValueDeserializerFor ()","0.0 ms (0%)","0.0 ms (0%)","290 ms (0%)","96.8 ms (0%)","3"
"com.fasterxml.jackson.databind.deser.DeserializerCache.hasValueDeserializerFor ()","0.0 ms (0%)","0.0 ms (0%)","290 ms (0%)","96.8 ms (0%)","3"
"com.fasterxml.jackson.databind.deser.DeserializerCache._createAndCacheValueDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","67,915 ms (0%)","67,721 ms (0%)","32"
"com.fasterxml.jackson.databind.deser.DeserializerCache._createAndCache2 ()","0.0 ms (0%)","0.0 ms (0%)","67,721 ms (0%)","67,721 ms (0%)","30"
"com.fasterxml.jackson.databind.DeserializationConfig.introspect ()","0.0 ms (0%)","0.0 ms (0%)","24,344 ms (0%)","24,344 ms (0%)","6"
"com.fasterxml.jackson.databind.introspect.BasicClassIntrospector.forDeserialization ()","0.0 ms (0%)","0.0 ms (0%)","24,344 ms (0%)","24,344 ms (0%)","12"
"com.fasterxml.jackson.databind.introspect.BasicClassIntrospector.collectProperties ()","0.0 ms (0%)","0.0 ms (0%)","2,078 ms (0%)","2,078 ms (0%)","2"
"com.fasterxml.jackson.databind.introspect.BasicClassIntrospector.constructPropertyCollector ()","0.0 ms (0%)","0.0 ms (0%)","2,078 ms (0%)","2,078 ms (0%)","2"
"com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector.<init> ()","0.0 ms (0%)","0.0 ms (0%)","2,078 ms (0%)","2,078 ms (0%)","2"
"com.fasterxml.jackson.databind.cfg.MapperConfigBase.getDefaultVisibilityChecker ()","0.0 ms (0%)","0.0 ms (0%)","96.8 ms (0%)","96.8 ms (0%)","1"
"com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findAutoDetectVisibility ()","0.0 ms (0%)","0.0 ms (0%)","96.8 ms (0%)","96.8 ms (0%)","1"
"com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector.findAutoDetectVisibility ()","0.0 ms (0%)","0.0 ms (0%)","96.8 ms (0%)","96.8 ms (0%)","1"
"org.hibernate.engine.internal.NaturalIdResolutionsImpl.cleanupFromSynchronizations ()","0.0 ms (0%)","0.0 ms (0%)","24.0 ms (0%)","24.0 ms (0%)","1"
"org.hibernate.engine.internal.StatefulPersistenceContext.setFlushing ()","0.0 ms (0%)","0.0 ms (0%)","24.0 ms (0%)","24.0 ms (0%)","1"
"org.hibernate.event.internal.AbstractSaveEventListener.cascadeBeforeSave ()","0.0 ms (0%)","0.0 ms (0%)","468 ms (0%)","468 ms (0%)","2"
"com.fasterxml.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap.typedValueSerializer ()","0.0 ms (0%)","0.0 ms (0%)","400 ms (0%)","400 ms (0%)","1"
"org.hibernate.event.internal.AbstractSaveEventListener.cascadeAfterSave ()","0.0 ms (0%)","0.0 ms (0%)","468 ms (0%)","468 ms (0%)","2"
"org.hibernate.event.internal.DefaultPersistEventListener.justCascade ()","0.0 ms (0%)","0.0 ms (0%)","936 ms (0%)","936 ms (0%)","4"
"io.micrometer.core.instrument.Tags.<init> ()","0.0 ms (0%)","0.0 ms (0%)","1,908 ms (0%)","1,908 ms (0%)","3"
"org.hibernate.internal.SessionFactoryImpl.createEntityManager ()","0.0 ms (0%)","0.0 ms (0%)","27,050 ms (0%)","27,050 ms (0%)","10"
"org.hibernate.internal.SessionFactoryImpl.buildEntityManager ()","0.0 ms (0%)","0.0 ms (0%)","27,050 ms (0%)","27,050 ms (0%)","5"
"org.hibernate.internal.SessionFactoryImpl$SessionBuilderImpl.openSession ()","0.0 ms (0%)","0.0 ms (0%)","27,050 ms (0%)","27,050 ms (0%)","10"
"org.hibernate.internal.SessionImpl.<init> ()","0.0 ms (0%)","0.0 ms (0%)","27,050 ms (0%)","27,050 ms (0%)","5"
"org.hibernate.internal.AbstractSharedSessionContract.createJdbcCoordinator ()","0.0 ms (0%)","0.0 ms (0%)","4,923 ms (0%)","4,923 ms (0%)","3"
"org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl.<init> ()","0.0 ms (0%)","0.0 ms (0%)","96.8 ms (0%)","96.8 ms (0%)","1"
"org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl.determineConnectionHandlingMode ()","0.0 ms (0%)","0.0 ms (0%)","96.8 ms (0%)","96.8 ms (0%)","1"
"org.hibernate.type.descriptor.java.spi.JavaTypeRegistry.resolveDescriptor ()","0.0 ms (0%)","0.0 ms (0%)","784 ms (0%)","784 ms (0%)","2"
"org.hibernate.type.descriptor.java.spi.JavaTypeRegistry.getDescriptor ()","0.0 ms (0%)","0.0 ms (0%)","784 ms (0%)","784 ms (0%)","1"
"com.example.sns_project.service.AuthService.login ()","0.0 ms (0%)","0.0 ms (0%)","16,410,811 ms (0.9%)","16,030,237 ms (1.2%)","2,186"
"org.hibernate.type.descriptor.jdbc.VarcharJdbcType.getJdbcRecommendedJavaTypeMapping ()","0.0 ms (0%)","0.0 ms (0%)","784 ms (0%)","784 ms (0%)","1"
"com.fasterxml.jackson.core.util.InternCache.intern ()","0.0 ms (0%)","0.0 ms (0%)","784 ms (0%)","784 ms (0%)","1"
"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._mapAbstractMapType ()","0.0 ms (0%)","0.0 ms (0%)","784 ms (0%)","784 ms (0%)","1"
"org.apache.catalina.connector.Request.removeAttribute ()","0.0 ms (0%)","0.0 ms (0%)","784 ms (0%)","784 ms (0%)","1"
"org.apache.catalina.connector.RequestFacade.removeAttribute ()","0.0 ms (0%)","0.0 ms (0%)","784 ms (0%)","784 ms (0%)","1"
"jakarta.servlet.ServletRequestWrapper.removeAttribute ()","0.0 ms (0%)","0.0 ms (0%)","784 ms (0%)","784 ms (0%)","4"
"io.micrometer.core.instrument.binder.jvm.JvmHeapPressureMetrics.lambda$monitor$3 ()","0.0 ms (0%)","0.0 ms (0%)","622 ms (0%)","622 ms (0%)","2"
"io.micrometer.core.instrument.binder.jvm.JvmHeapPressureMetrics$$Lambda$1944.0x00000008018b3b30.handleNotification ()","0.0 ms (0%)","0.0 ms (0%)","622 ms (0%)","622 ms (0%)","2"
"org.hibernate.query.spi.AbstractSelectionQuery.<init> ()","0.0 ms (0%)","0.0 ms (0%)","177 ms (0%)","177 ms (0%)","1"
"org.hibernate.query.sqm.internal.AbstractSqmSelectionQuery.<init> ()","0.0 ms (0%)","0.0 ms (0%)","177 ms (0%)","177 ms (0%)","1"
"org.hibernate.query.sqm.spi.BaseSemanticQueryWalker.visitCteContainer ()","0.0 ms (0%)","0.0 ms (0%)","3,490 ms (0%)","3,490 ms (0%)","1"
"org.apache.coyote.http11.Http11OutputBuffer.commit ()","0.0 ms (0%)","0.0 ms (0%)","7,514 ms (0%)","7,514 ms (0%)","1"
"org.apache.tomcat.util.net.NioEndpoint$Poller.addEvent ()","0.0 ms (0%)","0.0 ms (0%)","3,080 ms (0%)","3,080 ms (0%)","1"
"org.hibernate.query.spi.AbstractSelectionQuery.getSingleResult ()","0.0 ms (0%)","0.0 ms (0%)","606,687 ms (0%)","412,548 ms (0%)","99"
"org.hibernate.query.spi.AbstractSelectionQuery.list ()","0.0 ms (0%)","0.0 ms (0%)","1,744,259 ms (0.1%)","1,267,216 ms (0.1%)","396"
"org.hibernate.query.sqm.internal.QuerySqmImpl.doList ()","0.0 ms (0%)","0.0 ms (0%)","1,585,755 ms (0.1%)","1,139,011 ms (0.1%)","349"
"org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan.performList ()","0.0 ms (0%)","0.0 ms (0%)","1,583,670 ms (0.1%)","1,136,926 ms (0.1%)","348"
"org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan.withCacheableSqmInterpretation ()","0.0 ms (0%)","0.0 ms (0%)","1,583,670 ms (0.1%)","1,136,926 ms (0.1%)","348"
"org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan$$Lambda$2124.0x0000000801900470.interpret ()","0.0 ms (0%)","0.0 ms (0%)","1,340,849 ms (0.1%)","894,104 ms (0.1%)","317"
"org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan.lambda$new$2 ()","0.0 ms (0%)","0.0 ms (0%)","1,340,849 ms (0.1%)","894,104 ms (0.1%)","317"
"org.hibernate.sql.exec.spi.JdbcSelectExecutor.list ()","0.0 ms (0%)","0.0 ms (0%)","13,388,829 ms (0.8%)","12,615,844 ms (0.9%)","3,964"
"org.hibernate.sql.exec.internal.JdbcSelectExecutorStandardImpl.executeQuery ()","0.0 ms (0%)","0.0 ms (0%)","13,382,635 ms (0.8%)","12,609,650 ms (0.9%)","1,981"
"org.hibernate.sql.results.internal.RowProcessingStateStandardImpl.next ()","0.0 ms (0%)","0.0 ms (0%)","1,867,257 ms (0.1%)","1,125,077 ms (0.1%)","485"
"org.hibernate.sql.results.jdbc.internal.AbstractJdbcValues.next ()","0.0 ms (0%)","0.0 ms (0%)","1,867,257 ms (0.1%)","1,125,077 ms (0.1%)","485"
"org.hibernate.sql.results.jdbc.internal.JdbcValuesResultSetImpl.processNext ()","0.0 ms (0%)","0.0 ms (0%)","1,867,257 ms (0.1%)","1,125,077 ms (0.1%)","485"
"org.hibernate.sql.results.jdbc.internal.JdbcValuesResultSetImpl.advanceNext ()","0.0 ms (0%)","0.0 ms (0%)","1,866,676 ms (0.1%)","1,124,496 ms (0.1%)","484"
"org.hibernate.sql.results.jdbc.internal.DeferredResultSetAccess.executeQuery ()","0.0 ms (0%)","0.0 ms (0%)","1,957,140 ms (0.1%)","1,185,187 ms (0.1%)","510"
"com.zaxxer.hikari.pool.HikariProxyPreparedStatement.executeQuery ()","0.0 ms (0%)","0.0 ms (0%)","1,684,315 ms (0.1%)","1,036,444 ms (0.1%)","467"
"com.zaxxer.hikari.pool.ProxyPreparedStatement.executeQuery ()","0.0 ms (0%)","0.0 ms (0%)","1,684,315 ms (0.1%)","1,036,444 ms (0.1%)","467"
"org.mariadb.jdbc.ServerPreparedStatement.executeInternal ()","0.0 ms (0%)","0.0 ms (0%)","1,716,891 ms (0.1%)","1,043,146 ms (0.1%)","482"
"org.mariadb.jdbc.ServerPreparedStatement.executePipeline ()","0.0 ms (0%)","0.0 ms (0%)","174,544 ms (0%)","130,679 ms (0%)","48"
"org.mariadb.jdbc.client.impl.StandardClient.readResults ()","0.0 ms (0%)","0.0 ms (0%)","2,643,818 ms (0.2%)","1,149,332 ms (0.1%)","705"
"org.mariadb.jdbc.client.impl.StandardClient.readPacket ()","0.0 ms (0%)","0.0 ms (0%)","2,607,928 ms (0.1%)","1,113,442 ms (0.1%)","702"
"org.mariadb.jdbc.message.client.PrepareExecutePacket.readPacket ()","0.0 ms (0%)","0.0 ms (0%)","148,855 ms (0%)","104,989 ms (0%)","36"
"org.apache.tomcat.util.net.NioEndpoint$Poller.add ()","0.0 ms (0%)","0.0 ms (0%)","3,080 ms (0%)","3,080 ms (0%)","1"
"org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper.registerReadInterest ()","0.0 ms (0%)","0.0 ms (0%)","3,080 ms (0%)","3,080 ms (0%)","1"
"com.fasterxml.jackson.databind.util.StdDateFormat._format ()","0.0 ms (0%)","0.0 ms (0%)","3,080 ms (0%)","3,080 ms (0%)","1"
"com.fasterxml.jackson.databind.util.StdDateFormat.format ()","0.0 ms (0%)","0.0 ms (0%)","3,080 ms (0%)","3,080 ms (0%)","1"
"com.fasterxml.jackson.databind.SerializerProvider.defaultSerializeDateValue ()","0.0 ms (0%)","0.0 ms (0%)","3,080 ms (0%)","3,080 ms (0%)","1"
"io.micrometer.core.instrument.MeterRegistry.timer ()","0.0 ms (0%)","0.0 ms (0%)","100 ms (0%)","100 ms (0%)","1"
"io.micrometer.core.instrument.MeterRegistry.registerMeterIfNecessary ()","0.0 ms (0%)","0.0 ms (0%)","8,139 ms (0%)","8,139 ms (0%)","5"
"io.micrometer.core.instrument.MeterRegistry.getOrCreateMeter ()","0.0 ms (0%)","0.0 ms (0%)","198 ms (0%)","198 ms (0%)","2"
"com.fasterxml.jackson.databind.ser.std.DateTimeSerializerBase._serializeAsString ()","0.0 ms (0%)","0.0 ms (0%)","3,080 ms (0%)","3,080 ms (0%)","1"
"com.fasterxml.jackson.databind.ser.std.DateSerializer.serialize ()","0.0 ms (0%)","0.0 ms (0%)","3,080 ms (0%)","3,080 ms (0%)","2"
"io.micrometer.core.instrument.Meter$Id.equals ()","0.0 ms (0%)","0.0 ms (0%)","198 ms (0%)","198 ms (0%)","2"
"com.fasterxml.jackson.databind.ser.std.MapSerializer.serializeFields ()","0.0 ms (0%)","0.0 ms (0%)","3,080 ms (0%)","3,080 ms (0%)","1"
"io.micrometer.core.instrument.Tags.equals ()","0.0 ms (0%)","0.0 ms (0%)","198 ms (0%)","198 ms (0%)","2"
"com.fasterxml.jackson.databind.ser.std.MapSerializer.serializeWithoutTypeInfo ()","0.0 ms (0%)","0.0 ms (0%)","3,080 ms (0%)","3,080 ms (0%)","1"
"com.fasterxml.jackson.databind.ser.std.MapSerializer.serialize ()","0.0 ms (0%)","0.0 ms (0%)","3,080 ms (0%)","3,080 ms (0%)","2"
"org.apache.catalina.connector.Request.recycle ()","0.0 ms (0%)","0.0 ms (0%)","1,981 ms (0%)","1,981 ms (0%)","1"
"io.micrometer.observation.SimpleObservation.event ()","0.0 ms (0%)","0.0 ms (0%)","430,943 ms (0%)","430,943 ms (0%)","55"
"io.micrometer.core.instrument.MeterRegistry.counter ()","0.0 ms (0%)","0.0 ms (0%)","8,038 ms (0%)","8,038 ms (0%)","3"
"org.jboss.logging.Logger.logf ()","0.0 ms (0%)","0.0 ms (0%)","1,981 ms (0%)","1,981 ms (0%)","1"
"org.jboss.logging.DelegatingBasicLogger.tracef ()","0.0 ms (0%)","0.0 ms (0%)","1,981 ms (0%)","1,981 ms (0%)","1"
"io.micrometer.observation.Observation$Context.addLowCardinalityKeyValues ()","0.0 ms (0%)","0.0 ms (0%)","15,462 ms (0%)","15,462 ms (0%)","3"
"org.mariadb.jdbc.client.impl.StandardClient.sendQuery ()","0.0 ms (0%)","0.0 ms (0%)","555,527 ms (0%)","555,527 ms (0%)","201"
"org.mariadb.jdbc.message.client.RedoableWithPrepareClientMessage.encode ()","0.0 ms (0%)","0.0 ms (0%)","274,565 ms (0%)","274,565 ms (0%)","108"
"org.mariadb.jdbc.message.client.PrepareExecutePacket.encode ()","0.0 ms (0%)","0.0 ms (0%)","25,201 ms (0%)","25,201 ms (0%)","11"
"org.mariadb.jdbc.client.socket.impl.PacketWriter.flush ()","0.0 ms (0%)","0.0 ms (0%)","537,618 ms (0%)","537,618 ms (0%)","193"
"org.mariadb.jdbc.client.socket.impl.PacketWriter.writeSocket ()","0.0 ms (0%)","0.0 ms (0%)","554,511 ms (0%)","554,511 ms (0%)","198"
"org.apache.tomcat.util.net.AbstractEndpoint.processSocket ()","0.0 ms (0%)","0.0 ms (0%)","98,802 ms (0%)","31,636 ms (0%)","11"
"org.apache.tomcat.util.threads.ThreadPoolExecutor.execute ()","0.0 ms (0%)","0.0 ms (0%)","86,791 ms (0%)","19,626 ms (0%)","10"
"org.apache.tomcat.util.threads.ThreadPoolExecutor.executeInternal ()","0.0 ms (0%)","0.0 ms (0%)","86,791 ms (0%)","19,626 ms (0%)","10"
"org.apache.tomcat.util.threads.ThreadPoolExecutor.addWorker ()","0.0 ms (0%)","0.0 ms (0%)","17,033 ms (0%)","17,033 ms (0%)","5"
"org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.<init> ()","0.0 ms (0%)","0.0 ms (0%)","12,715 ms (0%)","12,715 ms (0%)","2"
"org.apache.tomcat.util.threads.TaskThread.<init> ()","0.0 ms (0%)","0.0 ms (0%)","105 ms (0%)","105 ms (0%)","1"
"com.zaxxer.hikari.pool.HikariProxyResultSet.wasNull ()","0.0 ms (0%)","0.0 ms (0%)","3,564 ms (0%)","3,564 ms (0%)","2"
"io.jsonwebtoken.impl.Base64Codec.decode ()","0.0 ms (0%)","0.0 ms (0%)","404 ms (0%)","101 ms (0%)","4"
"com.fasterxml.jackson.databind.JavaType.isRecordType ()","0.0 ms (0%)","0.0 ms (0%)","1,981 ms (0%)","1,981 ms (0%)","1"
"io.jsonwebtoken.impl.DefaultJwtBuilder.compact ()","0.0 ms (0%)","0.0 ms (0%)","93,180 ms (0%)","92,901 ms (0%)","29"
"io.jsonwebtoken.impl.DefaultJwtBuilder.base64UrlEncode ()","0.0 ms (0%)","0.0 ms (0%)","61,887 ms (0%)","61,607 ms (0%)","21"
"io.jsonwebtoken.impl.DefaultJwtBuilder.toJson ()","0.0 ms (0%)","0.0 ms (0%)","36,666 ms (0%)","36,386 ms (0%)","19"
"com.fasterxml.jackson.databind.ObjectMapper.writeValueAsBytes ()","0.0 ms (0%)","0.0 ms (0%)","36,666 ms (0%)","36,386 ms (0%)","19"
"com.fasterxml.jackson.databind.ObjectMapper._writeValueAndClose ()","0.0 ms (0%)","0.0 ms (0%)","1,490 ms (0%)","1,211 ms (0%)","16"
"com.fasterxml.jackson.databind.ser.DefaultSerializerProvider.serializeValue ()","0.0 ms (0%)","0.0 ms (0%)","51,552 ms (0%)","51,273 ms (0%)","38"
"com.fasterxml.jackson.databind.SerializerProvider.findTypedValueSerializer ()","0.0 ms (0%)","0.0 ms (0%)","1,891 ms (0%)","1,611 ms (0%)","17"
"com.fasterxml.jackson.databind.SerializerProvider.findValueSerializer ()","0.0 ms (0%)","0.0 ms (0%)","1,397 ms (0%)","1,117 ms (0%)","15"
"com.fasterxml.jackson.databind.cfg.MapperConfig.constructType ()","0.0 ms (0%)","0.0 ms (0%)","1,304 ms (0%)","1,117 ms (0%)","14"
"com.fasterxml.jackson.databind.type.TypeFactory.constructType ()","0.0 ms (0%)","0.0 ms (0%)","12,691 ms (0%)","12,504 ms (0%)","15"
"com.fasterxml.jackson.databind.type.TypeFactory._fromAny ()","0.0 ms (0%)","0.0 ms (0%)","12,691 ms (0%)","12,504 ms (0%)","57"
"com.fasterxml.jackson.databind.type.TypeFactory._fromClass ()","0.0 ms (0%)","0.0 ms (0%)","12,691 ms (0%)","12,504 ms (0%)","46"
"com.fasterxml.jackson.databind.type.TypeFactory._resolveSuperClass ()","0.0 ms (0%)","0.0 ms (0%)","1,304 ms (0%)","1,117 ms (0%)","28"
"com.fasterxml.jackson.databind.type.TypeFactory._resolveSuperInterfaces ()","0.0 ms (0%)","0.0 ms (0%)","1,304 ms (0%)","1,117 ms (0%)","14"
"com.fasterxml.jackson.databind.type.TypeFactory._fromParamType ()","0.0 ms (0%)","0.0 ms (0%)","12,691 ms (0%)","12,504 ms (0%)","15"
"com.fasterxml.jackson.databind.type.TypeBindings.asKey ()","0.0 ms (0%)","0.0 ms (0%)","279 ms (0%)","93.1 ms (0%)","3"
"com.fasterxml.jackson.databind.ser.SerializerCache.untypedValueSerializer ()","93.1 ms (0%)","0.0 ms (0%)","93.1 ms (0%)","0.0 ms (0%)","1"
"com.fasterxml.jackson.databind.ser.SerializerCache.typedValueSerializer ()","0.0 ms (0%)","0.0 ms (0%)","93.1 ms (0%)","93.1 ms (0%)","1"
"io.jsonwebtoken.impl.DefaultJwtBuilder.createSigner ()","0.0 ms (0%)","0.0 ms (0%)","324 ms (0%)","324 ms (0%)","17"
"io.jsonwebtoken.impl.crypto.DefaultJwtSigner.<init> ()","0.0 ms (0%)","0.0 ms (0%)","324 ms (0%)","324 ms (0%)","34"
"com.fasterxml.jackson.databind.deser.BeanDeserializerFactory.findStdDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","9,068 ms (0%)","9,068 ms (0%)","1"
"com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeStringSegment ()","0.0 ms (0%)","0.0 ms (0%)","9,652 ms (0%)","9,652 ms (0%)","3"
"com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeString ()","0.0 ms (0%)","0.0 ms (0%)","9,652 ms (0%)","9,652 ms (0%)","3"
"com.fasterxml.jackson.databind.ser.std.StringSerializer.serialize ()","0.0 ms (0%)","0.0 ms (0%)","9,652 ms (0%)","9,652 ms (0%)","3"
"jakarta.servlet.ServletResponseWrapper.getCharacterEncoding ()","0.0 ms (0%)","0.0 ms (0%)","1,009 ms (0%)","201 ms (0%)","50"
"org.apache.catalina.connector.ResponseFacade.getCharacterEncoding ()","0.0 ms (0%)","0.0 ms (0%)","1,009 ms (0%)","201 ms (0%)","10"
"org.apache.catalina.connector.Response.getCharacterEncoding ()","0.0 ms (0%)","0.0 ms (0%)","1,009 ms (0%)","201 ms (0%)","10"
"com.fasterxml.jackson.databind.deser.std.NumberDeserializers$LongDeserializer.deserialize ()","0.0 ms (0%)","0.0 ms (0%)","9,068 ms (0%)","9,068 ms (0%)","2"
"jakarta.servlet.ServletResponseWrapper.getOutputStream ()","0.0 ms (0%)","0.0 ms (0%)","908 ms (0%)","201 ms (0%)","9"
"com.fasterxml.jackson.databind.deser.std.CollectionDeserializer.deserializeWithType ()","0.0 ms (0%)","0.0 ms (0%)","9,068 ms (0%)","9,068 ms (0%)","1"
"com.fasterxml.jackson.databind.ser.SerializerCache.<init> ()","0.0 ms (0%)","0.0 ms (0%)","4,559 ms (0%)","4,559 ms (0%)","2"
"com.fasterxml.jackson.databind.SerializerProvider.<init> ()","0.0 ms (0%)","0.0 ms (0%)","4,559 ms (0%)","4,559 ms (0%)","1"
"com.fasterxml.jackson.databind.ser.DefaultSerializerProvider.<init> ()","0.0 ms (0%)","0.0 ms (0%)","4,559 ms (0%)","4,559 ms (0%)","1"
"com.fasterxml.jackson.databind.ser.DefaultSerializerProvider$Impl.<init> ()","0.0 ms (0%)","0.0 ms (0%)","4,559 ms (0%)","4,559 ms (0%)","1"
"org.apache.coyote.http11.Http11InputBuffer.recycle ()","0.0 ms (0%)","0.0 ms (0%)","4,559 ms (0%)","4,559 ms (0%)","1"
"org.apache.coyote.http11.Http11Processor.recycle ()","0.0 ms (0%)","0.0 ms (0%)","4,559 ms (0%)","4,559 ms (0%)","1"
"org.hibernate.internal.SessionImpl.close ()","0.0 ms (0%)","0.0 ms (0%)","488,563 ms (0%)","444,518 ms (0%)","93"
"org.hibernate.internal.SessionImpl.closeWithoutOpenChecks ()","0.0 ms (0%)","0.0 ms (0%)","488,563 ms (0%)","444,518 ms (0%)","93"
"org.hibernate.internal.AbstractSharedSessionContract.close ()","0.0 ms (0%)","0.0 ms (0%)","488,563 ms (0%)","444,518 ms (0%)","93"
"org.hibernate.internal.AbstractSharedSessionContract.setClosed ()","0.0 ms (0%)","0.0 ms (0%)","130,548 ms (0%)","130,548 ms (0%)","31"
